Name	Cusps	OPC	 
8579	1	12.0	
7792	1	11.5	
12347	1	8.25	
8100	0	9.75	
6644	1	41.5	
18192	1	8.5	
2901	1	9.5	
17734	1	17.875	
6393	1	8.5	
17035	0	9.5	
1531	1	20.375	
9178	1	16.25	
9501	1	17.0	
18693	1	21.75	
1148	0	8.0	
12974	1	10.5	
13495	0	8.5	
17305	1	12.0	
1502	1	9.5	
17404	1	9.75	
13394	1	17.375	
6677	0	9.75	
2932	1	11.25	
12077	0	9.25	
8133	0	7.25	
12776	1	8.0	
7276	0	7.0	
7669	0	9.5	
16686	0	10.0	
8482	0	6.25	
12116	0	9.25	
7210	0	9.25	
12617	1	34.5	
8155	0	9.5	
3882	0	9.5	
16187	0	9.5	
9083	1	10.5	
6268	1	8.75	
17264	0	10.75	
12815	1	12.25	
6611	1	10.5	
2954	1	9.5	
9554	1	10.375	
17565	0	10.0	
16884	0	8.0	
1564	1	11.0	
17655	1	11.75	
1557	1	10.5	
9567	1	9.5	
1080	1	9.5	
6622	0	9.5	
2967	0	9.25	
17154	1	11.5	
12527	0	8.75	
8166	0	4.0	
12226	1	9.5	
7223	0	9.25	
826	0	10.5	
17857	1	25.5	
8675	1	11.25	
15417	0	9.0	
11387	1	10.0	
4900	1	10.25	
10967	1	10.25	
11486	0	3.5	
7149	1	9.5	
7530	1	23.25	
15316	1	12.0	
5978	1	9.5	
9274	0	9.125	
1244	0	3.5	
10765	1	18.0	
10064	0	9.5	
6548	0	9.5	
6131	1	9.375	
1793	0	7.25	
6102	1	10.5	
15925	0	7.5	
10354	1	12.25	
9790	0	10.25	
1277	0	10.0	
10455	0	3.75	
9247	1	25.25	
7503	1	12.5	
15026	0	9.75	
8391	1	11.875	
854	1	8.75	
394	1	16.5	
4933	0	4.5	
8646	1	9.5	
15727	0	5.5	
4955	1	10.5	
8259	1	10.5	
8620	0	10.75	
15147	2	29.0	
7565	1	10.5	
15646	0	9.0	
9658	0	9.5	
1211	1	29.25	
10235	1	12.875	
1668	1	11.75	
15844	0	8.25	
9221	0	9.25	
5883	0	9.5	
6164	1	11.75	
10534	1	12.75	
10604	1	13.25	
6157	1	18.5	
14194	0	10.0	
14695	1	18.25	
9212	1	15.25	
1222	0	8.5	
10105	1	10.5	
6480	1	10.5	
7556	1	9.5	
15576	0	9.25	
14897	1	10.5	
8613	0	9.5	
15277	2	39.75	
7081	0	9.25	
4966	1	9.0	
10806	0	9.375	
4804	1	9.75	
8308	1	12.0	
14457	1	8.5	
8771	0	9.5	
14356	1	9.25	
7434	1	9.5	
11927	0	10.5	
11725	0	9.5	
18308	1	11.0	
1340	1	8.5	
9709	0	9.25	
9370	1	12.0	
1739	0	9.0	
1697	1	12.0	
6035	1	11.75	
18409	1	8.5	
11024	0	9.5	
9694	1	9.75	
11314	1	9.5	
15484	1	8.25	
14965	0	9.75	
6006	0	8.5	
9343	1	12.75	
15385	1	8.5	
11415	1	10.5	
1373	1	10.5	
18038	1	9.25	
630	1	9.5	
4999	0	9.5	
8295	0	8.25	
14066	0	9.5	
7407	1	12.25	
14767	1	11.625	
8742	1	12.0	
4837	1	26.0	
14107	1	8.5	
8724	1	9.5	
95	1	9.5	
4851	1	15.625	
10697	1	9.75	
7018	0	9.75	
10196	1	8.0	
29	1	10.5	
14606	1	13.75	
7461	1	16.0	
5829	1	9.5	
9325	1	27.625	
14804	1	8.5	
11275	1	17.5	
18658	1	8.25	
1315	1	8.25	
10895	0	9.0	
18159	0	9.5	
6419	1	9.5	
11574	0	6.5	
6060	1	9.25	
5987	0	9.5	
6053	0	9.0	
102	0	10.25	
901	1	8.25	
18269	1	10.5	
11644	1	10.5	
1288	0	6.25	
6584	0	9.0	
11145	1	12.5	
1326	1	11.0	
18568	0	9.0	
9316	0	9.5	
14536	0	9.25	
7452	0	9.75	
11846	1	10.0	
4862	1	8.5	
7185	1	10.25	
14237	1	11.25	
8717	0	9.375	
12388	0	10.0	
1948	1	8.5	
10693	0	6.0	
5274	1	21.0	
9978	0	6.5	
14103	1	23.25	
16418	1	9.5	
16319	0	9.5	
14602	1	10.5	
2578	1	10.5	
2101	1	10.5	
10192	1	10.5	
12489	0	9.5	
13968	1	8.75	
11271	1	9.75	
8900	1	10.5	
14800	0	10.5	
4675	0	9.5	
3179	1	19.875	
10891	0	10.5	
3500	0	9.5	
11570	0	9.25	
454	0	9.5	
4391	1	9.5	
3533	0	5.25	
11640	1	11.0	
4646	0	8.5	
797	0	9.75	
11141	1	10.5	
8933	1	13.0	
5790	0	9.5	
2132	0	9.0	
16029	0	9.875	
14532	0	5.25	
5247	1	9.25	
14233	1	18.25	
16728	0	9.25	
11842	1	12.5	
2483	1	9.5	
5221	0	9.5	
16148	1	12.75	
14453	1	11.0	
5658	1	14.5	
2154	0	9.5	
11923	1	10.25	
14352	1	10.5	
16649	1	10.5	
9883	1	9.25	
3082	1	21.5	
4620	1	11.5	
4259	1	12.5	
8955	0	9.5	
11721	0	9.0	
11020	0	8.5	
3555	0	10.0	
15480	0	12.0	
14961	1	11.25	
11310	1	9.5	
3566	1	9.5	
8966	0	12.0	
11411	1	8.5	
366	0	9.75	
15381	0	8.0	
4613	1	10.5	
17898	1	9.5	
14062	1	11.5	
16579	0	9.0	
2167	1	24.5	
1880	1	9.25	
13809	1	14.25	
5212	1	12.5	
16278	0	8.5	
14763	1	13.0	
17458	1	9.75	
15143	0	7.0	
5370	1	7.5	
5709	1	10.5	
12928	0	7.5	
2005	0	9.375	
15642	0	10.25	
17359	0	8.5	
4771	0	9.25	
15840	0	9.5	
4308	1	13.75	
8804	0	8.5	
10231	1	10.5	
10530	1	15.0	
3404	0	9.5	
14190	0	9.75	
10600	0	9.5	
3437	0	9.5	
4295	0	10.25	
8999	1	20.875	
3599	1	9.25	
8837	0	9.25	
10101	0	8.0	
14691	0	9.5	
4742	1	19.5	
15572	1	10.0	
17069	1	10.5	
14893	0	9.5	
2036	0	8.75	
5694	0	3.25	
2198	0	9.25	
10802	1	11.75	
17768	1	11.625	
233	1	9.5	
15273	1	10.5	
5343	1	9.5	
13698	0	9.5	
1819	0	9.5	
11383	0	9.25	
15413	1	8.5	
17108	1	9.75	
5325	1	14.5	
9829	1	10.875	
2587	0	9.375	
9987	0	9.5	
2429	0	8.5	
17609	0	9.5	
15312	1	10.5	
10963	1	11.75	
11482	0	9.5	
13199	1	9.0	
2050	0	9.75	
10761	1	16.75	
8851	0	8.5	
55	0	9.5	
4724	1	8.5	
3186	1	8.5	
3028	1	10.25	
3451	1	15.25	
10060	0	6.5	
328	1	12.875	
3462	1	11.75	
10350	1	11.5	
15921	1	10.25	
4717	1	9.5	
10451	1	22.25	
8862	1	15.25	
1984	0	9.5	
501	1	14.75	
2063	0	9.25	
17539	1	7.25	
15022	0	8.5	
15723	1	11.0	
17238	1	9.5	
5316	0	8.25	
12849	0	9.0	
12112	0	9.25	
2309	1	13.75	
2770	1	12.5	
6835	1	25.375	
14399	0	9.5	
16682	0	10.5	
15979	0	2.75	
16183	1	8.5	
14498	1	8.5	
5405	1	9.5	
10308	1	23.0	
12613	1	10.0	
3708	0	8.5	
12811	1	11.5	
17260	1	21.25	
3371	0	11.75	
17561	1	10.25	
16880	0	10.75	
4004	1	12.25	
3695	1	52.25	
4037	0	9.5	
17651	1	11.5	
17150	1	8.5	
3342	1	26.75	
4199	1	10.25	
2294	1	9.5	
5436	1	18.75	
10038	0	6.5	
12523	1	12.0	
2743	0	6.5	
6806	0	10.5	
573	1	8.0	
17853	1	27.0	
12222	1	11.0	
10739	1	8.5	
5598	1	24.0	
5187	1	10.5	
2725	0	9.25	
6860	0	9.5	
10159	1	10.375	
12442	1	13.0	
18895	0	9.5	
5450	0	9.25	
12343	0	9.5	
10658	0	9.5	
17932	1	10.5	
5029	1	10.75	
4586	1	15.5	
21	1	9.5	
3324	0	6.25	
17730	1	7.75	
18196	0	9.0	
7818	1	43.125	
468	1	22.5	
18697	1	11.5	
4051	0	9.5	
17031	1	14.875	
4428	0	9.25	
17301	0	9.5	
7985	1	16.5	
12970	1	12.375	
4062	1	20.0	
13491	0	11.25	
13390	0	9.5	
3317	0	6.25	
17400	1	11.25	
5463	1	12.375	
12073	1	6.875	
241	0	9.5	
10568	1	8.375	
11889	1	9.25	
10269	0	8.5	
981	0	5.5	
12772	1	12.75	
182	1	8.5	
2716	0	7.25	
6853	0	10.5	
15818	0	9.25	
6931	1	23.25	
2674	1	9.5	
11449	1	8.5	
13152	0	10.25	
18064	1	10.5	
18765	0	8.5	
13653	0	40.5	
11348	1	8.0	
5501	1	8.5	
5178	1	8.5	
14939	1	8.5	
3275	1	10.5	
16220	0	9.5	
7949	0	9.75	
13851	0	8.5	
18967	0	9.25	
4100	1	10.5	
16521	0	9.0	
4579	1	8.5	
16611	1	8.25	
4133	0	8.5	
12181	1	10.75	
3791	0	8.0	
314	1	14.5	
12680	0	9.5	
3246	0	9.0	
16110	0	8.5	
12882	0	9.25	
18455	0	5.5	
13563	1	15.0	
11078	1	10.0	
5532	0	8.0	
2390	0	9.25	
11779	1	8.5	
13262	1	9.0	
18354	0	10.0	
16813	0	9.75	
6902	1	9.5	
2647	1	10.5	
2258	0	7.25	
13402	0	3.5	
11119	1	11.5	
18534	1	10.5	
6964	1	8.25	
15689	0	10.5	
17392	1	10.25	
2621	1	10.5	
5083	0	3.25	
17493	1	10.5	
15188	2	38.375	
16972	0	6.5	
18235	1	10.0	
11618	0	9.5	
13303	1	10.25	
5554	0	7.0	
16770	1	15.0	
3220	1	12.0	
4482	1	26.5	
16071	1	10.5	
4155	1	8.5	
18806	1	26.5	
4166	1	10.0	
13930	1	8.75	
7881	1	10.5	
16341	1	22.25	
16440	0	2.25	
3213	0	9.75	
426	1	16.75	
18105	1	9.0	
11528	1	10.5	
13033	1	12.5	
5567	1	11.25	
14858	1	9.25	
6957	1	13.75	
2612	1	8.75	
13732	1	14.625	
11229	0	9.0	
18604	0	10.5	
17086	1	23.5	
7709	0	10.5	
7370	1	10.5	
13716	1	12.375	
18620	1	12.0	
8035	0	9.0	
18121	1	10.75	
13017	1	15.125	
17787	0	8.0	
16464	1	8.5	
17985	0	9.25	
6308	0	7.5	
2834	1	34.0	
6771	0	9.25	
18822	0	9.75	
13914	0	8.5	
9434	0	8.75	
1404	0	8.5	
16365	0	9.5	
1437	1	10.5	
6295	0	9.5	
16055	1	10.375	
9407	0	9.25	
2807	1	9.75	
6742	1	23.5	
16754	0	9.375	
1599	1	10.25	
7694	1	12.0	
16956	1	15.75	
8006	1	11.75	
18211	1	8.5	
13327	1	12.0	
7343	1	10.5	
13426	0	8.75	
18510	0	10.0	
830	1	12.5	
7325	0	9.5	
13246	1	9.75	
16837	0	9.5	
3819	1	16.0	
8419	0	8.5	
18471	1	19.5	
8060	1	11.75	
13547	0	9.5	
2861	1	8.5	
75	1	11.75	
6724	1	15.75	
1186	1	17.5	
16134	0	9.75	
128	0	11.0	
9018	0	6.5	
1451	0	8.5	
16635	1	11.25	
1028	2	27.75	
9461	0	8.5	
12295	0	9.25	
9452	1	10.5	
1462	1	11.25	
16505	0	10.0	
16204	1	8.5	
9185	0	9.25	
2852	1	17.5	
13875	1	12.25	
6717	1	10.5	
18943	0	9.5	
12594	1	9.25	
18741	1	9.75	
8053	1	8.5	
13677	0	9.5	
3984	1	9.5	
701	0	9.5	
8584	0	9.5	
7316	1	22.25	
13176	0	9.5	
18040	1	11.875	
12756	0	9.75	
7274	0	9.25	
3948	0	9.5	
8548	1	13.125	
12057	1	7.75	
8131	1	11.75	
18282	0	6.25	
6675	1	10.25	
2930	1	9.25	
17424	1	9.5	
17325	0	9.125	
1500	1	10.25	
9149	1	12.5	
9530	0	9.25	
1179	1	10.0	
18583	0	9.375	
12954	0	9.25	
9503	1	10.0	
13785	0	9.5	
17015	1	12.5	
6391	1	11.5	
1533	1	9.5	
654	1	10.25	
17714	1	9.5	
13084	1	12.0	
597	1	10.5	
6646	1	9.75	
2903	1	14.75	
12367	0	9.25	
8102	1	8.75	
17916	1	10.375	
7790	1	8.5	
13987	1	16.5	
12466	1	13.375	
7247	0	8.75	
7658	1	8.75	
16596	1	9.5	
17877	0	4.75	
12206	1	22.0	
7221	0	9.25	
12507	0	21.25	
16297	1	10.5	
6259	0	9.5	
17174	0	9.5	
1082	1	9.25	
6620	0	9.25	
9565	1	8.5	
17675	1	8.5	
1555	0	7.0	
17545	0	9.0	
1566	1	14.25	
9556	1	44.5	
6613	1	9.25	
12835	1	21.5	
2956	0	7.0	
166	1	15.75	
9081	0	6.75	
965	0	9.75	
17244	1	9.0	
3880	1	10.5	
12637	0	8.5	
8157	0	9.25	
19000	1	14.75	
12136	0	9.75	
7212	1	11.375	
8480	1	14.25	
8644	0	7.0	
15707	0	9.5	
11097	0	9.5	
4931	0	9.25	
11796	1	9.5	
8393	1	10.5	
7178	1	17.5	
7501	0	9.75	
15006	0	5.5	
5949	0	9.25	
9245	0	7.0	
11994	1	37.25	
1275	0	9.0	
10475	0	8.375	
10374	0	9.5	
6579	1	11.625	
9792	1	11.25	
15905	0	9.25	
6100	0	10.0	
114	1	8.5	
6133	0	4.5	
1791	1	10.5	
18988	1	10.5	
10044	0	6.25	
917	0	9.5	
1246	0	8.5	
10745	1	8.0	
9276	1	23.0	
7532	0	8.5	
15336	1	16.0	
4902	1	11.0	
8677	1	10.5	
15437	0	8.5	
7083	1	11.5	
10826	1	11.75	
4964	0	10.0	
8268	1	11.5	
8611	1	10.5	
15257	1	10.5	
7554	1	16.75	
15556	0	8.0	
9669	0	5.75	
1220	1	10.25	
6482	0	8.5	
10125	1	12.75	
1659	0	7.5	
9210	1	9.75	
6155	1	9.25	
10624	1	12.5	
10514	0	8.25	
5881	0	17.0	
6166	1	9.25	
14284	1	10.5	
14585	1	13.5	
15864	0	9.0	
9223	1	11.75	
1213	1	8.5	
10215	1	9.75	
7567	1	11.75	
15666	0	8.0	
8622	0	8.0	
15167	1	13.25	
4957	0	10.5	
4835	1	14.5	
8339	1	7.75	
14747	1	13.75	
8740	1	10.0	
14046	1	10.5	
7405	1	10.5	
8297	0	9.75	
11435	1	20.0	
18018	0	10.5	
1371	1	11.25	
9738	1	13.75	
9341	0	10.0	
1708	0	7.5	
959	1	9.25	
299	0	17.5	
6004	1	10.5	
14945	0	9.5	
9696	0	7.0	
18719	0	8.0	
11334	1	8.375	
18429	0	9.5	
11004	2	22.625	
1695	1	8.75	
15794	0	6.5	
6037	1	9.25	
9372	1	19.0	
15095	1	8.5	
6199	1	22.375	
11705	1	9.5	
1342	1	15.75	
18328	1	8.75	
11907	0	6.25	
14376	0	8.0	
7436	0	11.5	
7598	1	10.375	
14477	0	9.25	
8773	1	19.625	
15996	1	8.25	
773	1	11.5	
4806	0	8.5	
14217	1	15.125	
8715	0	7.25	
4860	0	10.25	
11866	0	9.5	
10587	1	8.25	
7187	1	19.5	
7029	1	10.375	
10286	1	10.25	
14516	1	10.5	
7450	0	8.0	
5818	0	9.5	
9314	0	9.5	
11165	1	9.0	
6586	1	15.5	
18548	1	16.25	
1324	0	4.25	
18249	0	9.5	
6428	1	11.75	
11664	1	9.25	
6051	1	12.0	
668	1	12.0	
6062	1	8.5	
5985	1	8.5	
9289	1	13.75	
18179	1	8.5	
11554	0	8.25	
11255	0	30.5	
1317	1	16.0	
18678	1	12.75	
9327	1	9.75	
14824	1	11.75	
8688	1	11.125	
14626	1	20.75	
7463	0	4.0	
842	1	12.0	
4853	1	9.5	
382	1	8.5	
14127	0	3.75	
8726	1	10.25	
1405	1	20.25	
16375	0	9.25	
9435	1	10.25	
18832	1	22.875	
13904	1	11.75	
6770	0	9.5	
2835	1	8.25	
16474	1	12.5	
17995	0	8.375	
6309	1	12.125	
17797	1	8.5	
499	1	9.5	
8034	1	8.5	
18131	1	11.5	
13007	0	9.5	
13706	1	8.5	
18630	1	10.75	
7371	0	9.5	
7708	1	17.375	
17096	1	10.25	
13436	0	8.5	
18500	1	10.5	
7342	1	12.25	
8007	0	9.0	
18201	0	6.5	
13337	0	9.25	
16946	1	9.5	
7695	1	19.0	
16744	1	32.25	
1598	0	10.25	
970	0	9.375	
6743	0	9.25	
2806	1	21.75	
173	0	12.75	
9406	1	9.25	
1436	0	8.75	
6294	1	18.0	
16045	1	9.5	
9460	1	8.25	
1029	1	11.5	
1450	0	6.25	
16625	0	9.5	
9019	1	8.5	
16124	0	9.5	
6725	0	9.0	
2860	1	13.5	
18461	1	21.25	
8061	1	11.875	
13557	1	10.5	
8418	1	8.5	
16827	1	11.5	
3818	0	9.25	
13256	0	3.75	
18360	1	9.5	
61	1	17.25	
7324	1	10.5	
13166	0	23.875	
7317	0	9.5	
8585	0	19.5	
3985	0	10.0	
18751	0	9.25	
8052	1	21.5	
13667	1	10.5	
582	1	15.0	
13865	1	10.5	
6716	1	13.875	
12584	1	10.25	
18953	1	12.25	
2853	0	10.25	
9184	1	9.5	
16214	1	24.25	
1463	1	9.5	
16515	0	9.5	
641	1	12.25	
9453	1	11.75	
12285	0	10.0	
1178	1	11.5	
12944	0	9.25	
18593	0	3.25	
9531	0	6.5	
9148	1	10.5	
17335	1	12.5	
1501	1	9.5	
17434	0	7.25	
2931	1	8.75	
18292	1	21.75	
6674	1	9.375	
12047	0	7.5	
8130	1	12.0	
8549	0	6.25	
3949	1	13.25	
7275	1	15.25	
12746	1	9.5	
7246	0	5.5	
13997	0	10.75	
12476	1	10.375	
7791	1	8.5	
17906	1	12.25	
12377	0	9.5	
8103	0	9.25	
2902	1	17.0	
13094	1	11.0	
6647	1	10.5	
17704	1	10.5	
17005	0	10.0	
6390	0	6.5	
1532	1	10.0	
13795	1	14.75	
9502	0	3.75	
17665	1	13.0	
1554	1	10.0	
9564	1	11.5	
2964	1	8.0	
1083	0	9.5	
6621	1	11.75	
6258	1	15.0	
17164	0	7.5	
16287	1	9.25	
12517	0	10.0	
8165	1	9.5	
7220	0	9.5	
12216	1	9.25	
16586	0	5.5	
17867	1	10.5	
7659	1	8.5	
8481	0	9.25	
825	1	9.75	
7213	1	9.5	
12126	1	10.5	
12627	0	9.0	
8156	1	10.5	
3881	1	7.75	
17254	0	9.0	
9080	0	9.5	
2957	1	13.75	
6612	0	9.75	
12825	1	8.75	
9557	1	12.125	
17555	1	9.0	
1567	1	11.0	
15915	1	10.5	
6101	1	11.0	
9793	1	26.75	
10364	0	9.25	
6578	0	9.5	
11984	1	9.5	
1274	0	9.75	
10465	1	12.75	
9244	0	4.5	
5948	1	10.0	
15016	1	11.75	
7179	0	9.5	
11786	0	6.25	
8392	0	9.5	
11087	0	3.25	
4930	1	15.5	
8645	0	8.5	
15717	1	9.5	
8676	1	10.375	
15427	1	16.25	
397	0	9.5	
857	0	7.5	
10957	0	10.0	
15326	1	10.5	
7533	1	13.25	
9277	0	8.0	
1247	0	10.5	
10755	1	10.75	
18998	0	8.5	
10054	1	26.0	
6132	1	10.5	
1790	0	9.0	
10634	0	9.5	
6154	1	16.75	
9211	0	9.75	
1658	0	10.5	
1221	0	9.5	
6483	1	8.5	
10135	1	8.5	
9668	0	9.5	
15546	0	7.625	
7555	1	10.375	
8610	0	10.5	
15247	1	12.0	
10836	0	9.5	
8269	1	11.0	
4965	0	9.25	
7082	0	3.75	
766	1	8.75	
4956	1	12.5	
8623	1	10.5	
15177	0	3.25	
15676	0	8.5	
7566	1	18.25	
1212	0	9.0	
10205	0	9.0	
9222	0	10.5	
14595	1	10.5	
15874	1	12.25	
6167	0	9.25	
14294	0	10.25	
5880	0	8.5	
10504	1	32.75	
18709	1	18.25	
11324	0	9.5	
9697	1	11.625	
6005	1	28.75	
14955	0	9.25	
1709	1	9.75	
9340	1	12.75	
9739	0	4.5	
11425	1	17.75	
1370	1	10.5	
18008	1	10.5	
8296	0	10.0	
7404	1	10.5	
14056	1	10.75	
14757	0	9.5	
8741	1	10.5	
819	1	10.5	
8338	0	9.75	
4834	1	16.125	
4807	1	19.0	
14467	1	10.5	
8772	0	9.75	
15986	1	25.0	
7599	0	3.75	
7437	0	4.0	
14366	0	3.25	
11917	1	9.5	
633	1	13.0	
11715	0	8.25	
18338	1	27.125	
1343	1	10.5	
15085	1	9.5	
6198	1	8.5	
9373	0	9.0	
1694	1	16.75	
15784	1	14.125	
6036	0	10.5	
18439	1	10.75	
11014	1	10.5	
6050	0	12.0	
6429	1	13.375	
18259	0	8.5	
11674	1	11.75	
11175	1	17.5	
6587	1	14.375	
1325	1	10.5	
18558	0	9.0	
9315	1	8.5	
5819	2	48.625	
7451	0	4.5	
14506	0	8.5	
728	0	9.375	
10296	1	8.375	
7028	0	8.0	
7186	1	10.5	
15	0	11.0	
4861	1	9.75	
11876	1	12.75	
10597	1	27.125	
14207	1	12.5	
8714	0	9.25	
14137	0	10.0	
8727	0	9.25	
4852	1	12.25	
7462	0	12.0	
8689	0	10.0	
14636	0	9.25	
14834	1	11.0	
9326	1	9.0	
11245	1	8.75	
18668	0	9.75	
1316	0	8.25	
18169	1	10.25	
902	0	9.5	
11544	0	9.25	
101	1	9.5	
9288	0	8.75	
6063	1	8.5	
10881	0	10.5	
3501	1	10.0	
11560	1	15.75	
3178	0	9.5	
14810	0	9.75	
4674	0	9.5	
11261	0	8.75	
8901	1	10.5	
10182	0	9.75	
12499	0	9.5	
13978	1	9.5	
2100	1	12.125	
2579	0	9.5	
16309	0	9.5	
14612	1	10.5	
14113	1	9.125	
16408	1	17.75	
9979	1	8.5	
5275	0	9.5	
1949	1	12.75	
12398	0	9.75	
10683	1	10.5	
11852	1	11.25	
14223	1	22.75	
16738	1	8.5	
5246	1	13.25	
16039	0	9.5	
14522	1	9.5	
514	1	9.5	
5791	0	9.5	
2133	0	6.5	
11151	0	6.25	
8932	0	10.0	
4647	0	8.75	
4390	1	25.25	
3532	0	11.0	
11650	0	7.25	
11030	0	8.5	
3554	1	8.25	
8954	0	10.0	
4258	1	13.0	
11731	1	11.5	
3083	1	12.75	
4621	1	10.5	
9882	0	8.0	
14342	0	9.75	
16659	0	9.25	
11933	1	9.5	
2155	0	8.5	
5659	0	3.25	
16158	0	4.75	
14443	1	12.875	
2482	1	8.25	
5220	1	14.25	
16268	1	16.25	
226	0	3.75	
14773	0	9.5	
5213	1	14.75	
13819	1	10.5	
1881	1	10.5	
2166	0	9.75	
17888	1	10.25	
14072	1	21.5	
16569	0	9.0	
15391	1	8.75	
4612	1	12.625	
8967	1	12.0	
11401	0	8.0	
11300	1	10.5	
3567	0	8.0	
15490	1	10.5	
14971	1	10.5	
10520	0	9.25	
3405	0	8.25	
8805	1	20.25	
4309	0	10.5	
10221	0	9.0	
4770	0	9.0	
15850	1	12.0	
15652	1	8.5	
17349	1	20.0	
2004	0	9.5	
699	0	9.375	
12938	1	11.5	
5708	0	3.25	
5371	1	9.5	
17448	0	9.25	
15153	0	10.25	
5342	1	11.625	
17778	0	9.25	
15263	1	8.5	
10812	1	28.75	
2199	0	9.5	
2037	1	9.75	
5695	0	8.5	
15562	1	10.0	
17079	1	11.25	
14883	1	9.25	
373	1	9.5	
14681	0	9.5	
4743	1	8.5	
3598	1	12.0	
8836	0	9.5	
10111	0	10.5	
10610	0	10.0	
3436	1	12.0	
8998	1	21.75	
4294	1	19.5	
14180	1	8.5	
3450	0	8.0	
10070	1	9.5	
3029	0	9.5	
4725	0	9.0	
3187	1	19.5	
10771	0	9.5	
8850	1	9.5	
2051	0	8.5	
268	1	10.5	
10973	0	9.5	
11492	0	9.25	
13189	0	9.75	
17619	1	10.0	
15302	0	10.25	
9986	0	9.5	
2428	1	13.25	
9828	1	10.375	
41	0	9.0	
5324	0	8.5	
2586	0	9.5	
15403	0	9.5	
17118	1	11.25	
1818	0	6.0	
13688	0	7.25	
11393	0	8.25	
12859	1	24.25	
5317	1	9.0	
15733	1	9.5	
17228	0	10.5	
17529	0	6.5	
15032	0	7.0	
2062	0	9.5	
1985	1	11.5	
10441	0	9.5	
8863	0	8.5	
4716	1	12.125	
782	1	10.5	
15931	0	7.25	
441	0	9.25	
3463	0	9.5	
10340	1	13.25	
4005	1	11.375	
17571	1	11.5	
16890	0	8.25	
17270	1	12.125	
3370	1	8.5	
3709	0	8.375	
12801	1	8.5	
10318	1	10.5	
12603	0	9.5	
5404	0	10.25	
15969	0	9.5	
16193	0	9.5	
14488	1	8.75	
14389	1	10.5	
6834	0	10.0	
16692	1	20.25	
2771	0	9.25	
2308	1	10.5	
12102	0	10.0	
10419	0	6.75	
5599	1	18.25	
12232	1	10.5	
10729	0	8.5	
6807	0	5.75	
17843	0	10.0	
2742	1	16.0	
10028	0	9.25	
12533	1	10.5	
2295	0	9.25	
5437	1	8.5	
4198	1	13.625	
17140	1	9.5	
3343	1	11.375	
17641	0	9.25	
3694	0	9.5	
4036	0	9.5	
17021	1	13.625	
4429	1	9.5	
18687	0	9.5	
4050	1	9.5	
7819	1	13.375	
18186	1	9.5	
4587	0	7.0	
3325	1	18.5	
17720	1	8.5	
5028	0	9.75	
89	1	19.75	
17922	1	9.75	
12353	1	11.875	
10648	0	9.0	
528	1	14.875	
5451	1	10.5	
10149	0	2.75	
18885	1	11.5	
12452	0	9.5	
6861	1	8.0	
5186	1	9.25	
2724	1	10.5	
15808	1	14.25	
2717	1	12.75	
10279	1	10.5	
12762	1	16.0	
12063	0	10.25	
10578	1	11.75	
11899	0	9.5	
5462	0	8.5	
3316	1	10.5	
17410	1	11.0	
13380	0	8.75	
12960	0	9.0	
4063	1	9.5	
13481	0	6.5	
301	1	9.5	
7984	1	8.25	
17311	1	9.5	
16531	1	17.25	
4578	1	20.5	
4101	1	8.5	
13841	0	9.125	
18977	0	7.5	
7948	0	5.5	
3274	1	10.375	
16230	1	11.5	
14929	1	11.5	
5179	0	9.5	
5500	1	11.75	
18775	1	16.625	
13643	0	6.5	
11358	1	12.25	
11459	0	6.5	
13142	0	9.5	
18074	0	6.25	
2675	1	8.0	
6930	0	7.25	
197	1	10.75	
2646	1	11.0	
16803	1	10.75	
6903	0	6.5	
11769	0	9.5	
13272	0	7.5	
994	0	9.75	
18344	1	8.5	
5533	0	9.75	
2391	0	5.75	
18445	1	10.25	
12892	1	10.375	
13573	1	10.5	
11068	0	9.5	
3247	1	9.5	
16100	0	8.0	
12690	0	9.0	
4132	1	9.0	
12191	1	13.5	
3790	1	9.5	
16601	1	9.25	
4154	0	8.75	
16061	1	17.0	
16760	1	9.0	
3221	0	9.0	
4483	1	10.5	
3658	0	8.5	
5555	1	12.0	
11608	0	9.0	
13313	1	9.5	
17483	1	12.375	
15198	1	8.25	
16962	0	8.0	
2620	0	12.25	
5082	0	8.0	
15699	1	19.25	
6965	1	8.25	
17382	1	13.0	
11109	1	9.25	
18524	0	9.0	
2259	0	6.0	
13722	0	22.25	
11239	0	9.5	
18614	1	10.5	
2613	1	15.25	
6956	0	9.25	
566	1	10.75	
5566	0	9.5	
18115	0	3.75	
11538	1	9.5	
13023	0	8.0	
16450	1	9.0	
3212	1	9.5	
16351	1	10.5	
7880	1	8.75	
18816	1	9.5	
4167	0	9.5	
13920	1	10.5	
13849	1	11.5	
5216	1	21.75	
14723	1	11.25	
16238	1	11.75	
16539	1	17.125	
14022	0	8.75	
2163	1	11.5	
1884	1	9.5	
511	1	8.5	
11451	1	20.5	
8962	1	33.75	
4617	1	10.0	
14921	1	12.75	
3562	1	9.5	
11350	0	2.75	
338	1	8.375	
3551	0	8.0	
11060	0	9.5	
3128	0	9.75	
4624	0	9.5	
54	1	10.5	
3086	0	9.5	
11761	1	9.25	
8951	1	12.0	
2150	1	16.0	
11963	1	16.25	
10482	0	10.5	
12199	1	11.25	
16609	1	9.375	
14312	1	12.25	
9887	1	10.5	
2529	0	9.75	
9929	0	7.0	
5225	1	22.0	
2487	1	9.375	
14413	0	10.75	
16108	0	9.5	
